one,two,index,text,raw_text,start_time,end_time,speaker_id,speaker_name
11,56,56,So making the navigation between those three more seamless and easier to access would only expand the number of people that I could share this with and have a greater ease of implementation.,So making the navigation between those three more seamless and easier to access would only expand the number of people that I could share this with and have a greater ease of implementation.,588.624,606.83,1,Tori Aldridge
11,57,57,"All right, thank you for information.","All right, thank you for information.",610.85,612.398,0,
11,58,58,That's wonderful.,That's wonderful.,612.484,613.418,0,
11,59,59,Is there anything else that you want to share with us?,Is there anything else that you want to share with us?,613.514,616.414,0,
11,60,60,"Anything that you want to share with us that you think, again, would be valuable feedback that we can take with us back to our offices?","Anything that you want to share with us that you think, again, would be valuable feedback that we can take with us back to our offices?",616.452,623.726,0,
11,61,61,"And again, use your feedback to make any of our platforms or vet tool VR or Vex professional development blog that much better for you.","And again, use your feedback to make any of our platforms or vet tool VR or Vex professional development blog that much better for you.",623.758,631.654,0,
11,62,62,So take this question again to just wax poetic about anything that you would like.,So take this question again to just wax poetic about anything that you would like.,631.692,636.294,0,
11,63,63,Be honest with us.,Be honest with us.,636.412,637.366,0,
11,64,64,Be really honest.,Be really honest.,637.388,638.294,0,
11,65,65,Don't be afraid to tell us that something that we have is terrible.,Don't be afraid to tell us that something that we have is terrible.,638.412,640.898,0,
11,66,66,Be honest with us and let us know what it is that we can do to improve.,Be honest with us and let us know what it is that we can do to improve.,640.994,645.638,0,
11,67,67,"Or if there is something that you really love, you can let us know that.","Or if there is something that you really love, you can let us know that.",645.734,649.002,0,
11,68,68,Also.,Also.,649.056,649.66,0,
11,69,69,I think I heard that you guys were already developing out in the PD Plus system more resources for teachers.,I think I heard that you guys were already developing out in the PD Plus system more resources for teachers.,651.57,659.47,1,Tori Aldridge
11,70,70,I went to the Vex website and saw a lot of the educational resources that you had even prior to our school joining the PD Plus program.,I went to the Vex website and saw a lot of the educational resources that you had even prior to our school joining the PD Plus program.,660.69,672.34,1,Tori Aldridge
11,71,71,"I really appreciated being able to come to Dallas to have the conference, and I also appreciated the fact that you guys have a scope and sequence available and you already have builds that can be done and so on and so forth.","I really appreciated being able to come to Dallas to have the conference, and I also appreciated the fact that you guys have a scope and sequence available and you already have builds that can be done and so on and so forth.",673.27,692.678,1,Tori Aldridge
11,72,72,"I just think communicating more succinctly and having it in a more forward facing, accessible place would really improve our ability to implement the program quicker, faster.","I just think communicating more succinctly and having it in a more forward facing, accessible place would really improve our ability to implement the program quicker, faster.",692.774,711.95,1,Tori Aldridge
11,73,73,"We started out this year piloting robotics classes, and this is the second year, and we kind of have been piecing together what we were using with Plcw and then trying to ease into more of a Vex thing.","We started out this year piloting robotics classes, and this is the second year, and we kind of have been piecing together what we were using with Plcw and then trying to ease into more of a Vex thing.",712.61,728.022,1,Tori Aldridge
11,74,74,"And then we were given these V Five robots for a middle school course, which I think was not the right choice.","And then we were given these V Five robots for a middle school course, which I think was not the right choice.",728.076,734.946,1,Tori Aldridge
